link,headline,category,short_description,authors,date,text,x,y
https://www.huffingtonpost.com/entry/kristen-wiig-photo_us_5b9bf8bee4b03a1dcc7b75b6,Kristen Wiig's Blue Look Is Anything But Sad (PHOTOS),STYLE & BEAUTY,Shop a similar look below and check out more of our Look Of The Day picks. Fame Flynet photo WHERE: In New York City on July,Erica Cheung,2012-07-10,Kristen Wiig's Blue Look Is Anything But Sad (PHOTOS) Shop a similar look below and check out more of our Look Of The Day picks. Fame Flynet photo WHERE: In New York City on July,1.6453034,-20.843782
https://www.huffingtonpost.com/entry/immigration-reform-go-inc_b_5694016.html,"Immigration Reform: Go Incrementally, Mr. Obama, and Go Before November",POLITICS,"Reform of our immigration system has been on the docket forever. Campaigning to get to the White House, candidate Barack Obama not only promised but guaranteed immigration reform in his first year in office. That guarantee has not been delivered on because of the President's need to rescue an economy on the abyss.","Carla Seaquist, ContributorWriter and playwright",2014-08-21,"Immigration Reform: Go Incrementally, Mr. Obama, and Go Before November Reform of our immigration system has been on the docket forever. Campaigning to get to the White House, candidate Barack Obama not only promised but guaranteed immigration reform in his first year in office. That guarantee has not been delivered on because of the President's need to rescue an economy on the abyss.",12.302109,14.970719
https://www.huffingtonpost.comhttp://insidemovies.ew.com/2013/05/18/box-office-update-star-trek-into-darkness/,Weekend Box Office Sees An Early Lead From 'Star Trek',ENTERTAINMENT,"J.J. Abrams' ""Star Trek Into Darkness"" beamed into first place Friday, pushing Tony Stark and his ""Iron Man"" suit into the",,2013-05-18,"Weekend Box Office Sees An Early Lead From 'Star Trek' J.J. Abrams' ""Star Trek Into Darkness"" beamed into first place Friday, pushing Tony Stark and his ""Iron Man"" suit into the",18.346188,-6.371625
https://www.huffingtonpost.com/entry/nazi-time-capsule_us_57e1e2fee4b08d73b82e4af8,'Perfectly Preserved' Nazi Time Capsule Unearthed In Poland,THE WORLDPOST,"Contents include portraits of Hitler and two copies of ""Mein Kampf.""",Ed Mazza,2016-09-21,"'Perfectly Preserved' Nazi Time Capsule Unearthed In Poland Contents include portraits of Hitler and two copies of ""Mein Kampf.""",-8.569824,9.95979
https://www.huffingtonpost.comhttp://www.hollywoodreporter.com/news/jesse-jackson-slams-dish-networks-906788,Jesse Jackson Slams Dish Network's Decision To Drop WGN America As Discriminatory,BLACK VOICES,"Reverend Jesse L. Jackson called for Dish Network to put Tribune Broadcasting stations and WGN America back on the air, referencing",,2016-06-28,"Jesse Jackson Slams Dish Network's Decision To Drop WGN America As Discriminatory Reverend Jesse L. Jackson called for Dish Network to put Tribune Broadcasting stations and WGN America back on the air, referencing",15.580494,5.1289988
https://www.huffingtonpost.com/entry/hormone-hell_us_5b9d1c89e4b03a1dcc848edd,My 13-Year-Old and I Are Both in Hormone Hell!,PARENTING,"Your daughter's moods will even out, your hormones will stabilize and you will get through this rough patch.","Susan Stiffelman, Contributor
Author of Parenting With Presence (and Eckhart Tolle edition) ...",2013-04-30,"My 13-Year-Old and I Are Both in Hormone Hell! Your daughter's moods will even out, your hormones will stabilize and you will get through this rough patch.",-14.14789,-23.205717
https://www.huffingtonpost.com/entry/homemade-cinnamon-rolls_us_5b9d4072e4b03a1dcc85f5b5,Homemade Cinnamon Rolls,FOOD & DRINK,"Decadent, delicious cinnamon rolls. What could be better?","Epicurious, Contributor
Epicurious",2013-06-12,"Homemade Cinnamon Rolls Decadent, delicious cinnamon rolls. What could be better?",-29.795664,-8.398311
https://www.huffingtonpost.com/entry/kaplan-settlement-unqualified-teachers_n_6419540.html,Kaplan To Pay $1.3 Million Settlement After Allegations Of Unqualified Teachers In Texas,COLLEGE,,,2015-01-05,Kaplan To Pay $1.3 Million Settlement After Allegations Of Unqualified Teachers In Texas ,9.188406,3.0022216
https://www.huffingtonpost.com/entry/tom-corbett-women_n_5724700.html,Tom Corbett Makes Sexist Remark While Trying To Appeal To Women,POLITICS,,Marina Fang,2014-08-27,Tom Corbett Makes Sexist Remark While Trying To Appeal To Women ,16.078142,0.90050906
https://www.huffingtonpost.com/entry/the-death-of-jordan-baker_b_6680672.html,"The Death of Jordan Baker and Why ""All Lives Matter"" Isn't Enough",BLACK VOICES,"Rather than resisting or trying to change such cries, there is an opportunity for those of us in historically privileged and powerful positions in the culture to listen, learn and better understand the longing behind the words.","Christian Piatt, ContributorAuthor of 'postChristian,' host of 'Homebrewed CultureCast'",2015-02-15,"The Death of Jordan Baker and Why ""All Lives Matter"" Isn't Enough Rather than resisting or trying to change such cries, there is an opportunity for those of us in historically privileged and powerful positions in the culture to listen, learn and better understand the longing behind the words.",6.4069695,1.8022392
https://www.huffingtonpost.com/entry/why-were-still-fighting-t_b_6380528.html,Why We're Still Fighting the Last War on Trade Policy,BUSINESS,"Is it true that companies trying to manufacture in America, workers, communities and environmentalists need the President to explain their interests to them, as if 25 years of lived experience with NAFTA-style trade deals haven't been sufficiently clear?","Stan Sorscher, ContributorLabor Representative, Society for Professional Engineering Emp...",2014-12-27,"Why We're Still Fighting the Last War on Trade Policy Is it true that companies trying to manufacture in America, workers, communities and environmentalists need the President to explain their interests to them, as if 25 years of lived experience with NAFTA-style trade deals haven't been sufficiently clear?",-0.26209208,23.159388
https://www.huffingtonpost.com/entry/the-writing-life-the-past_b_11861500.html,"The Writing Life: The Past Never Leaves You, Or Does It?",MEDIA,"I have often said that my worst professional mistake was leaving the clangorous world of daily newspapers for magazines and book writing. Of course, that was back in 1985, a very different time for the media, and for the world.","Pranay Gupte, ContributorBestselling author, historian, biographer, foreign correspondent",2016-09-04,"The Writing Life: The Past Never Leaves You, Or Does It? I have often said that my worst professional mistake was leaving the clangorous world of daily newspapers for magazines and book writing. Of course, that was back in 1985, a very different time for the media, and for the world.",-3.024346,-4.868221
https://www.huffingtonpost.com/entry/education-poverty_us_5bb18f29e4b01857b707eec4,Educating Two Generations,IMPACT,"When President Obama released his budget last week, he laid out some ideas to loosen the grip of poverty. I have one to add: two-generation strategies that educate both parents and children at the same time. At the heart of this idea is that education is core.","Anne Mosle, Contributor
Vice President, the Aspen Institute and Executive Director, As...",2012-02-19,"Educating Two Generations When President Obama released his budget last week, he laid out some ideas to loosen the grip of poverty. I have one to add: two-generation strategies that educate both parents and children at the same time. At the heart of this idea is that education is core.",-10.838455,-10.644654
https://www.huffingtonpost.com/entry/lawmakers-respond-shooting_us_59412b87e4b0d31854862de5,Lawmakers Send Messages Of Support After Shots Fired At Congressmen,POLITICS,House Majority Whip Steve Scalise is reportedly in stable condition after being shot in the hip.,Kate Abbey-Lambertz,2017-06-14,Lawmakers Send Messages Of Support After Shots Fired At Congressmen House Majority Whip Steve Scalise is reportedly in stable condition after being shot in the hip.,15.365892,16.086117
https://www.huffingtonpost.com/entry/princeton-privileged_n_5268895.html,To The Princeton Privileged Kid,COLLEGE,,,2014-05-05,To The Princeton Privileged Kid ,9.158327,1.6447222
https://www.huffingtonpost.com/entry/credit-scores_us_5b9b8726e4b03a1dcc785694,Advanced Credit: How Everything Is a Trade-Off,MONEY,"Every time you pull out your wallet to buy something, every time you get a bill in the mail, every time you ask for a loan, you are making a credit decision and there will always be a trade-off.","Jeanne Kelly, Contributor
Credit & Identity Theft  Expert,  Author, CEO of The Kelly Gro...",2012-04-03,"Advanced Credit: How Everything Is a Trade-Off Every time you pull out your wallet to buy something, every time you get a bill in the mail, every time you ask for a loan, you are making a credit decision and there will always be a trade-off.",-13.720976,-2.4273374
https://www.huffingtonpost.com/entry/airplane-travel-friendly-beauty-products_us_5b9c8f8ee4b03a1dcc7fcf7c,Travel-Friendly Beauty Products To Pack When Flying High (VIDEO),STYLE & BEAUTY,Paparazzi not included.,Dana Oliver,2012-11-29,Travel-Friendly Beauty Products To Pack When Flying High (VIDEO) Paparazzi not included.,-19.948221,-16.830912
https://www.huffingtonpost.com/entry/greece-mental-health-care_us_56339ef0e4b0631799122507,"Amid Greek Austerity, This Group Fights For People With Mental Illness",THE WORLDPOST,They defend the rights of those who are often stigmatized and ignored.,Danae Leivada,2015-10-31,"Amid Greek Austerity, This Group Fights For People With Mental Illness They defend the rights of those who are often stigmatized and ignored.",0.5059153,11.346961
https://www.huffingtonpost.com/entry/amy-schumer-trainwreck-shooting_us_55b2406fe4b0074ba5a42b9e,"Amy Schumer, Other Celebrities React To Theater Shooting During 'Trainwreck'",ENTERTAINMENT,"""My heart is broken.""",Ron Dicker,2015-07-24,"Amy Schumer, Other Celebrities React To Theater Shooting During 'Trainwreck' ""My heart is broken.""",9.576369,-11.875802
https://www.huffingtonpost.com/entry/olympics-pf-chang-pyeongchang_us_5a82309ce4b00ecc923d5071,Local News Station Runs Graphic Confusing ‘Pyeongchang 2018’ With ‘P.F. Chang 2018’,MEDIA,"A spokesperson apologized for the ""mix-up.""",Rebecca Shapiro,2018-02-13,"Local News Station Runs Graphic Confusing ‘Pyeongchang 2018’ With ‘P.F. Chang 2018’ A spokesperson apologized for the ""mix-up.""",11.331946,3.6557932
https://www.huffingtonpost.com/entry/alexis-frick-buzzer-beater_us_572a2bdee4b096e9f08fe9ae,Fifth-Grade Girl Flings Buzzer-Beater From The Other 3-Point Line,SPORTS,Alexis with one hand. For three. BANG!,Juliet Spies-Gans,2016-05-04,Fifth-Grade Girl Flings Buzzer-Beater From The Other 3-Point Line Alexis with one hand. For three. BANG!,3.61382,-9.877232
https://www.huffingtonpost.com/entry/mischa-barton-red-eyeshadow_us_5b9d5388e4b03a1dcc86ac7f,"Mischa Barton's Red Eyeshadow Is Confusing Us: Yay Or Nay? (PHOTOS, POLL)",STYLE & BEAUTY,But that's just what we think. What say you: Is Mischa's red eye makeup too intense or is it cool and avant-garde? We think,,2013-07-05,"Mischa Barton's Red Eyeshadow Is Confusing Us: Yay Or Nay? (PHOTOS, POLL) But that's just what we think. What say you: Is Mischa's red eye makeup too intense or is it cool and avant-garde? We think",2.646884,-20.54411
https://www.huffingtonpost.com/entry/sarah-koenig-serial_us_562678fbe4b02f6a900e058e,Sarah Koenig Drops Another Hint About Upcoming 'Serial' Season,POLITICS,She still won't say what the show's focus will be.,Sam Levine,2015-10-20,Sarah Koenig Drops Another Hint About Upcoming 'Serial' Season She still won't say what the show's focus will be.,10.577892,-18.042358
https://www.huffingtonpost.com/entry/rumi-kabir_us_5b9cb877e4b03a1dcc81330a,Rumi and Kabir Bowling,WELLNESS,"What follows is an homage to Rumi and Kabir -- my fantasy of how the two of them might have spent an evening, in a bowling alley, knocking back some brewskis, if they were alive today.","Mitch Ditkoff, Contributor
Co-Founder and President, IDEA CHAMPIONS",2013-01-16,"Rumi and Kabir Bowling What follows is an homage to Rumi and Kabir -- my fantasy of how the two of them might have spent an evening, in a bowling alley, knocking back some brewskis, if they were alive today.",-31.661612,3.2566516
https://www.huffingtonpost.com/entry/google-maps-travel_us_5b9daae9e4b03a1dcc8b1cfc,Google Maps Travel: See The World From Your Desk Chair,TRAVEL,"3. Paris, France View Larger Map The full 360 degree panoramic view should satisfy your historical travel craving. Most of",,2013-11-20,"Google Maps Travel: See The World From Your Desk Chair 3. Paris, France View Larger Map The full 360 degree panoramic view should satisfy your historical travel craving. Most of",-20.26484,12.45279
https://www.huffingtonpost.com/entry/carrie-underwood-update-on-face_us_5acd0dfde4b09212968c6fb2,Carrie Underwood Gives Fans An Update On Her Face After Getting 50 Stitches,ENTERTAINMENT,She wrote a message to fans on Tuesday.,Carly Ledbetter,2018-04-10,Carrie Underwood Gives Fans An Update On Her Face After Getting 50 Stitches She wrote a message to fans on Tuesday.,8.297547,-15.431701
https://www.huffingtonpost.com/entry/emmys-red-carpet-beauty_us_57e02cd7e4b04a1497b5dd11,The Subtle Beauty Trend You Probably Didn't Notice At The Emmys,STYLE,So. Darn. Pretty.,Jamie Feldman,2016-09-19,The Subtle Beauty Trend You Probably Didn't Notice At The Emmys So. Darn. Pretty.,3.823722,-19.072243
https://www.huffpost.com/entry/kansas-city-tequila-bar-shooting_n_5d99d9d9e4b03b475f9adfd1,"Kansas Bar Shooting Leaves 4 Dead, 5 Injured",CRIME,Police are searching for two suspects involved in the mass shooting at Tequila KC Bar in Kansas City.,Hayley Miller,2019-10-06,"Kansas Bar Shooting Leaves 4 Dead, 5 Injured Police are searching for two suspects involved in the mass shooting at Tequila KC Bar in Kansas City.",6.650618,28.958096
https://www.huffingtonpost.com/entry/rupauls-drag-race-charlie-hides_us_58f106f2e4b0b9e9848b8fc3,Last Words: Charlie Hides Reflects On Her Time On ‘RuPaul’s Drag Race’,QUEER VOICES,"""Most of all I want to continue to make people laugh. It's more important now than ever.""",James Michael Nichols,2017-04-15,"Last Words: Charlie Hides Reflects On Her Time On ‘RuPaul’s Drag Race’ ""Most of all I want to continue to make people laugh. It's more important now than ever.""",10.009195,-16.325771
https://www.huffingtonpost.com/entry/tom-of-finland-emoji_us_5899f44fe4b09bd304bdbd6e,If You Love Tom Of Finland We've Got The Perfect New Emoji For You,QUEER VOICES,❤️️  ❤️️  ❤️️,James Michael Nichols,2017-02-07,If You Love Tom Of Finland We've Got The Perfect New Emoji For You ❤️️  ❤️️  ❤️️,-32.636806,0.71127975
https://www.huffingtonpost.com/entry/5-tips-on-how-to-improve_us_5b9d5717e4b03a1dcc86d972,5 Tips on How to Improve Your Mountain Biking,TRAVEL,Here are the best 5 tips I took away from my weekend in the dirt trenches.,"Liftopia, Contributor
Largest online and mobile marketplace for lift tickets and oth...",2013-07-18,5 Tips on How to Improve Your Mountain Biking Here are the best 5 tips I took away from my weekend in the dirt trenches.,-24.671957,6.591641
https://www.huffingtonpost.com/entry/apps-that-make-travel-mor_b_5946322.html,Apps That Make Travel More Social,TRAVEL,"Whether you're in the planning stages, or already on your way, here are eight apps to help you engage with your fellow adventurers.","U.S. News Travel, ContributorU.S. News & World Report Travel",2014-10-08,"Apps That Make Travel More Social Whether you're in the planning stages, or already on your way, here are eight apps to help you engage with your fellow adventurers.",-16.040768,3.9405332
https://www.huffingtonpost.com/entry/200-buses-have-applied-for-inauguration-parking-1200-for-the-womens-march_us_5878e7dfe4b09281d0ea697f,200 Buses Have Applied For Inauguration Parking -- 1200 For The Women's March,WOMEN,"More than 180,000 people have said they will go to the march.",Catherine Pearson,2017-01-13,"200 Buses Have Applied For Inauguration Parking -- 1200 For The Women's March More than 180,000 people have said they will go to the march.",0.7851857,17.49358
https://www.huffingtonpost.com/entry/the-week-in-arts-culture_us_5bb2477de4b0171db69ee6ad,"The Week In Arts & Culture: 'Mean Girls' Musical, Smoking Kids And Impossible Architecture (PHOTOS)",CULTURE & ARTS,"Tina Fey has once again announced plans for a possible musical adaptation of her classic teen film, ""Mean Girls,"" giving",,2013-02-02,"The Week In Arts & Culture: 'Mean Girls' Musical, Smoking Kids And Impossible Architecture (PHOTOS) Tina Fey has once again announced plans for a possible musical adaptation of her classic teen film, ""Mean Girls,"" giving",9.739612,-8.501083
https://www.huffingtonpost.com/entry/facebook-as-an-artistic-p_us_5bb265a1e4b0171db69fe0d6,Facebook as an Artistic Platform: An Interview With PE Sharpe,CULTURE & ARTS,"Her Wall's back-story, part of which is included below, explains not just her shared, almost-daily paintings but the transformation in her approach to art as well.","James Scarborough, Contributor
Writer",2013-09-21,"Facebook as an Artistic Platform: An Interview With PE Sharpe Her Wall's back-story, part of which is included below, explains not just her shared, almost-daily paintings but the transformation in her approach to art as well.",-3.4277077,-3.2236998
https://www.huffingtonpost.com/entry/5-simple-steps-to-end-any_us_5b9dfcdfe4b03a1dcc8ffa48,5 Simple Steps to End Any Fight,WELLNESS,"The more you communicate in this way with your partner, honestly and directly, yet with compassion, the closer and stronger your relationship will become.","Lisa Firestone, Contributor
Psychology expert on relationships, parenting, self-destructiv...",2014-04-17,"5 Simple Steps to End Any Fight The more you communicate in this way with your partner, honestly and directly, yet with compassion, the closer and stronger your relationship will become.",-7.862338,-25.318876
https://www.huffingtonpost.com/entry/huffpost-hill-fbi-schlongs-clinton-campaign_us_5813cb35e4b0990edc315df3,HUFFPOST HILL - FBI Schlongs Clinton Campaign,POLITICS,"The FBI’s investigation into Anthony Weiner’s misdoings yielded more Hillary Clinton emails, reminding us that “politics",Jeffrey Young and Eliot Nelson,2016-10-28,"HUFFPOST HILL - FBI Schlongs Clinton Campaign The FBI’s investigation into Anthony Weiner’s misdoings yielded more Hillary Clinton emails, reminding us that “politics",12.696938,9.3004265
https://www.huffingtonpost.com/entry/parents-a-time-of-thanks_us_5b9dae40e4b03a1dcc8b5ebd,Parents: A Time of Thanks and Giving,PARENTING,"I love the holiday season -- special meals, family gatherings, and reminiscing. It also brings the reminder that no matter your personal circumstance; there are so many people in the world less fortunate who need help. Break down the name Thanksgiving into its two parts for your kids: thanks and giving.","Neale Godfrey, Contributor
The financial voice for Baby Boomers, Millennials, and their o...",2013-11-27,"Parents: A Time of Thanks and Giving I love the holiday season -- special meals, family gatherings, and reminiscing. It also brings the reminder that no matter your personal circumstance; there are so many people in the world less fortunate who need help. Break down the name Thanksgiving into its two parts for your kids: thanks and giving.",-8.650923,-11.983554
https://www.huffingtonpost.com/entry/samyr-laine-triple-jump_us_5badbe18e4b0bb1705faa78f,Harvard Grad Inspires a Nation at the 2012 Olympics in London,BLACK VOICES,"At the Olympics this year, it means everything to me to represent Haiti. Despite the fact that I consider myself to be a Haitian-American, I've chosen to represent Haiti in an attempt to inspire people and showcase my country's dignity.","Samyr Laine, Contributor
Olympian, Activist",2012-07-29,"Harvard Grad Inspires a Nation at the 2012 Olympics in London At the Olympics this year, it means everything to me to represent Haiti. Despite the fact that I consider myself to be a Haitian-American, I've chosen to represent Haiti in an attempt to inspire people and showcase my country's dignity.",8.990081,-0.31691605
https://www.huffingtonpost.com/entry/single-dad-daughters-ponytail-cosmetology-school_n_6581884.html,"This Single Dad Couldn't Do His Daughter's Ponytail, So He Went To Cosmetology School",PARENTS,,Jessica Samakow,2015-02-02,"This Single Dad Couldn't Do His Daughter's Ponytail, So He Went To Cosmetology School ",-0.26849216,-11.604439
https://www.huffingtonpost.com/entry/john-leguizamo-latino-history-changed-his-life_us_58e7f4ece4b058f0a02f3de3,John Leguizamo Says Learning Latino History In School Would've Changed His Life,LATINO VOICES,Preach.,Carolina Moreno,2017-04-10,John Leguizamo Says Learning Latino History In School Would've Changed His Life Preach.,3.3471627,2.3746448
https://www.huffingtonpost.com/entry/app-neutrality-net-neutrality_us_5bb36e30e4b0fa920b98a0bd,App Neutrality Should Be Part of the Net Neutrality Discussion,TECH,I bet you think the mobile Internet is open. That if you write the next great mobile app there is nothing that can stop it from fulfilling its destiny. That if you create a mobile content app that blows away Netflix there is nothing that can stop it. Wrong.,"Mark Cuban, Contributor
Owner, Dallas Mavericks; Chairman, AXS TV",2014-01-20,App Neutrality Should Be Part of the Net Neutrality Discussion I bet you think the mobile Internet is open. That if you write the next great mobile app there is nothing that can stop it from fulfilling its destiny. That if you create a mobile content app that blows away Netflix there is nothing that can stop it. Wrong.,-6.98239,8.119441
https://www.huffingtonpost.com/entry/12-hacks-to-save-serious-money-on-groceries_us_5b9dd61ce4b03a1dcc8d8eb0,12 Hacks to Save Serious Money on Groceries,MONEY,"By shopping smarter, there are ways to stretch your grocery dollars when you're shopping the aisles and even after you get your food home. Here are 12 tips for making the most of every dollar spent.","Jeanette Pavini, Contributor
Savings Expert at Coupons.com",2014-02-04,"12 Hacks to Save Serious Money on Groceries By shopping smarter, there are ways to stretch your grocery dollars when you're shopping the aisles and even after you get your food home. Here are 12 tips for making the most of every dollar spent.",-24.250444,-1.7924547
https://www.huffingtonpost.com/entry/celebrities-rose-lipstick-best-worst-beauty_n_5725988.html,The Lipstick Shade That Will Get You Excited For Fall,STYLE,,Dana Oliver,2014-08-31,The Lipstick Shade That Will Get You Excited For Fall ,2.154826,-20.002922
https://www.huffingtonpost.com/entry/3-benefits-of-embracing-the-truth-about-your-mental-health_b_9691450.html,3 Benefits of Embracing the Truth About Your Mental Health,HEALTHY LIVING,Focusing on our mental health is simply about setting an intention to move the notch on that proverbial continuum toward a healthier mind; to understand that no matter where we currently fall on this continuum -- we all have room to become mentally healthier.,"Alissa Lastres, ContributorNationally Certified Counselor (NCC) and yoga lover with a sou...",2016-04-17,3 Benefits of Embracing the Truth About Your Mental Health Focusing on our mental health is simply about setting an intention to move the notch on that proverbial continuum toward a healthier mind; to understand that no matter where we currently fall on this continuum -- we all have room to become mentally healthier.,-12.159796,-4.0041933
https://www.huffingtonpost.com/entry/2013-cheese-trends_us_5b9d320ae4b03a1dcc856499,Update the Cheese Plate: 2013 Cheese Trends,FOOD & DRINK,"Artisan, upstart and small batch.","Condiment, Contributor
Digital magazine and marketplace about shopping and living sty...",2013-05-28,"Update the Cheese Plate: 2013 Cheese Trends Artisan, upstart and small batch.",-29.159138,-2.0037587
https://www.huffingtonpost.com/entry/ryan-braun-test_us_5bb69da8e4b097869fd1d40a,"Ryan Braun: ""Testing, 1, 2, 3...""",SPORTS,,"Rick Horowitz, Contributor
Wordsmith in Chief, Prime Prose LLC",2012-03-10,"Ryan Braun: ""Testing, 1, 2, 3..."" ",23.64657,-4.2971315
https://www.huffingtonpost.com/entry/american-airlines-reservation-outage-flight-delays_us_5b9d0df4e4b03a1dcc84132f,American Airlines Reservation System Outage,TRAVEL,American Airlines tweeted a notice earlier today alerting customers that its booking and reservation tool was unavailable,,2013-04-16,American Airlines Reservation System Outage American Airlines tweeted a notice earlier today alerting customers that its booking and reservation tool was unavailable,0.05674229,15.115124
https://www.huffingtonpost.com/entry/what-it-means-when-a-school-district-declares-itself_us_598df075e4b0ed1f464c0a80,What It Means When A School District Declares Itself A 'Safe Haven' Or 'Sanctuary': A Quick Guide,EDUCATION,"By Carolyn Jones Since Donald Trump was elected president, more than 100 California school districts have declared themselves","EdSource, ContributorNonprofit news site focused on education policy and its effects",2017-08-11,"What It Means When A School District Declares Itself A 'Safe Haven' Or 'Sanctuary': A Quick Guide By Carolyn Jones Since Donald Trump was elected president, more than 100 California school districts have declared themselves",2.4273531,13.474295
https://www.huffingtonpost.com/entry/bb-and-me-emotional-barebacking_b_5303633.html,BB and Me: Emotional Intelligence,QUEER VOICES,"The fact that I have never barebacked speaks more toward my emotional flaws than some enlightened sexual ethic I possess. If I were a better gay man, I would have had a boyfriend by now who I loved enough to bareback with.","Matthew Terrell, ContributorIdea Capital grant recipient; Queer Southern writer/photograph...",2014-05-12,"BB and Me: Emotional Intelligence The fact that I have never barebacked speaks more toward my emotional flaws than some enlightened sexual ethic I possess. If I were a better gay man, I would have had a boyfriend by now who I loved enough to bareback with.",5.2068233,-0.825967
https://www.huffingtonpost.com/entry/sparkling-water-fountains_us_5a00b145e4b04cdbeb355e8c,Paris Is Installing Sparkling Water Fountains Across The City,TRAVEL,"Oui, oui and more oui.",Jamie Feldman,2017-11-06,"Paris Is Installing Sparkling Water Fountains Across The City Oui, oui and more oui.",-20.93447,13.648353
https://www.huffingtonpost.com/entry/a-lot-of-people-use-facebook-company-makes-money_us_55b93409e4b0074ba5a75847,Hot New Website ‘Facebook’ Is Lighting Up The Charts,TECH,O rly?,Damon Beres,2015-07-29,Hot New Website ‘Facebook’ Is Lighting Up The Charts O rly?,2.903351,7.452257
https://www.huffingtonpost.comhttp://www.theawl.com/2015/10/there-is-no-college-bubble,There Is No College Bubble,COLLEGE,The student loan system works very well if the government is doing the lending.,,2015-11-05,There Is No College Bubble The student loan system works very well if the government is doing the lending.,-8.284892,13.364639
https://www.huffingtonpost.com/entry/hidden-fences-pharrell-jenna-bush-hager_us_5872d5d1e4b02b5f858947c5,Pharrell's Side-Eye When Jenna Bush Hager Asked Him About 'Hidden Fences' Is Perfect,ENTERTAINMENT,👀,Maxwell Strachan,2017-01-09,Pharrell's Side-Eye When Jenna Bush Hager Asked Him About 'Hidden Fences' Is Perfect 👀,17.246065,-2.6456702
https://www.huffingtonpost.com/entry/trump-breaks-tradition-by-skipping-visit-to-polish-jewish-memorial_us_595e4674e4b0d5b458e88cc2,Trump Breaks Tradition By Skipping Visit To Polish Jewish Memorial,POLITICS,"Since the fall of communism in 1989, every American president visiting Warsaw has stopped at the site.",Carol Kuruvilla,2017-07-06,"Trump Breaks Tradition By Skipping Visit To Polish Jewish Memorial Since the fall of communism in 1989, every American president visiting Warsaw has stopped at the site.",22.722437,21.63254
https://www.huffingtonpost.com/entry/al-sharpton-sony-executive-amy-pascal_n_6350130.html,Al Sharpton Calls For Action Against Sony Executive For Racist Emails,BLACK VOICES,,,2014-12-18,Al Sharpton Calls For Action Against Sony Executive For Racist Emails ,11.568028,5.80775
https://www.huffingtonpost.com/entry/revolt-and-unity-under-th_b_6409484.html,Revolt and Unity Under the Chuppah,QUEER VOICES,"Coming from a Middle Eastern Orthodox heritage, and insulated from lesbian and gay communities, it takes a rebellion to change age-old customs. Rabbi Wolpe took the chance. He risked losing up to half of his Persian congregants. The financial loss would have been substantial, and the split painful.","Rachel Wahba, ContributorIraqi-Egyptian Jew born in India who grew up stateless in Japa...",2015-01-06,"Revolt and Unity Under the Chuppah Coming from a Middle Eastern Orthodox heritage, and insulated from lesbian and gay communities, it takes a rebellion to change age-old customs. Rabbi Wolpe took the chance. He risked losing up to half of his Persian congregants. The financial loss would have been substantial, and the split painful.",5.4373055,19.650236
https://www.huffingtonpost.com/entry/news-for-peace-advocates-aipac_b_7576050.html,News for Peace Advocates: AIPAC Crushed in House Trade Vote,WORLDPOST,"When fast track was defeated in the House, AIPAC was defeated in the House. I am frequently asked: How powerful is AIPAC in Washington really? My answer: Not so powerful that it cannot be beaten -- if we choose our battles correctly.","Robert Naiman, ContributorPolicy Director, Just Foreign Policy",2015-06-14,"News for Peace Advocates: AIPAC Crushed in House Trade Vote When fast track was defeated in the House, AIPAC was defeated in the House. I am frequently asked: How powerful is AIPAC in Washington really? My answer: Not so powerful that it cannot be beaten -- if we choose our battles correctly.",13.477943,15.039899
https://www.huffingtonpost.com/entry/portland-homeless-goods_us_5bb1a7f9e4b01857b70968c9,"Homeless In Portland, Oregon Redeem Tokens From 'Sanctity Of Hope' Nonprofit For Goods (VIDEO)",IMPACT,"â��We choose to donate money based on the level of perceived need,â�� Derek Thompson wrote in the Atlantic in 2011. â��Beggars",Eleanor Goldberg,2013-03-23,"Homeless In Portland, Oregon Redeem Tokens From 'Sanctity Of Hope' Nonprofit For Goods (VIDEO) â��We choose to donate money based on the level of perceived need,â�� Derek Thompson wrote in the Atlantic in 2011. â��Beggars",-0.69191307,10.644778
https://www.huffingtonpost.com/entry/north-america-on-other-planets_n_6117222.html,"Yes, This Is North America On Jupiter",SCIENCE,,Jacqueline Howard,2014-11-09,"Yes, This Is North America On Jupiter ",-24.274954,14.30928
https://www.huffingtonpost.com/entry/50-shades-of-budget_b_6670066.html,50 Shades of Budget,COMEDY,"I'm intent on keeping my marriage intact, so this Valentine's Day I'll consider how this saving money thing may be something best enjoyed together, rather than alone. So when he leans in this Valentine's weekend and whispers in my ear ""Let's talk about the budget,"" I'll be ready.","Alexandra Rosas, ContributorWriter and blogger, GoodDayRegularPeople.com",2015-02-12,"50 Shades of Budget I'm intent on keeping my marriage intact, so this Valentine's Day I'll consider how this saving money thing may be something best enjoyed together, rather than alone. So when he leans in this Valentine's weekend and whispers in my ear ""Let's talk about the budget,"" I'll be ready.",-4.880182,-18.460087
https://www.huffingtonpost.com/entry/chappie-trailer_n_6102974.html,'District 9' Director Is Back With A Movie About A Cute Robot,ENTERTAINMENT,,Matthew Jacobs,2014-11-04,'District 9' Director Is Back With A Movie About A Cute Robot ,18.495813,-8.8394985
